,comment,Sentiment,Sentiment Confidence Score
6950,i can not really take this review seriously a marque ha not turned on the list view for the apps why would you wan na hunt around a field of blob to find the app you want,NEGATIVE,0.9900280833244324
6951,i hate the way you hold the steering wheel,NEGATIVE,0.9995232820510864
6952,another day another opportunity for mkbhd to postpone the discussion about being pro,NEGATIVE,0.9908145070075989
6953,i am going to buy this and cosplay a a power ranger it is morphing time,NEGATIVE,0.9984122514724731
6954,i am here for the middle of nowhere enactment lol,NEGATIVE,0.9971248507499695
6955,i literally see samsung ad at the beginning of all mkbhd video about apple,NEGATIVE,0.9928644895553589
6956,hell no 800 for that,NEGATIVE,0.9938801527023315
6957,my garmin is solar powered,POSITIVE,0.9965408444404602
6958,your content is upgraded faster than iphone spec,POSITIVE,0.9754015207290649
6959,that intro could be an apple commercial,NEGATIVE,0.999147891998291
6960,hello what is he referring to a practice probably i did not catch it thank you for response in advance,NEGATIVE,0.9996185302734375
6961,no smart watch is worth it only moron wear smart watch,NEGATIVE,0.99569171667099
6962,marque just need a reason to flex his frisbee skill and the met gala moment jk,NEGATIVE,0.9968380928039551
6963,dollar800 only in the u though,NEGATIVE,0.9801889657974243
6964,a a normal person who definitely will not push this watch to it limit the battery life is so tempting but i know i can not justify the price because i will not use a majority of the feature this watch boast i have not ordered one yet and maybe i will maybe i will not but it is so tempting for the wrong reason,NEGATIVE,0.9941873550415039
6965,pls stop using the devil measurement system,NEGATIVE,0.9988349080085754
6966,no watch look good at a thin wrist like yours,NEGATIVE,0.9990704655647278
6967,i wonder if apple could add solar charging to the watch somehow without making the solar panel obvious and ugly would be pretty sweet but i am very much enjoying my series 7 and watch o 9 i did have the series 8 preordered but got cancelled somehow then i saw the deal on the series 7 and had a chance to think about it again and if the minimal change would be worth the extra money so o decided to save a good chunk for a new series 7 and wa able to get that gorgeous blue that the 8 doe not have yet i wa excited for the midnight because it match everything but most of everything i wear anyway match the blue and it is gorgeous also match my iphone 12 great so great video a always marque,POSITIVE,0.972407877445221
6968,yo fam i am a small content creator and i make a variety of entertaining reaction vlogs and a range of other content and i am still working on quality but i guarantee you will find something you will enjoy,POSITIVE,0.9996713399887085
6969,you would need a 400cm2 solar panel which is about 20cm square to make your watch completely charge free that is counting the solar panel getting 8h sun a day if you had one the full size of the watch face still getting 8h a day of light you could increase the time between charge by 8hours each time which is not too bad,NEGATIVE,0.9860753417015076
6970,what keyboard is he using the keycaps look pretty sweet,POSITIVE,0.9993219375610352
6971,you can swim,POSITIVE,0.9983639121055603
6972,do a video where you try to make it look formal luxury,NEGATIVE,0.999210000038147
6973,if you on gps it will be dead in no time,NEGATIVE,0.9818599820137024
6974,the video only get better,NEGATIVE,0.9955164790153503
6975,at this point i mainly watch mkbhd video to see how they are going to up their editing game the product info is just icing on top,NEGATIVE,0.9965284466743469
6976,yo fam i am a small content creator and i make a variety of entertaining reaction vlogs and a range of other content and i am still working on quality but i guarantee you will find something you will enjoy,POSITIVE,0.9996713399887085
6977,yeah if they actually provide the right info,NEGATIVE,0.9936138987541199
6978,i found this review to be underwhelming part of the purpose of a review is to test the manufacturer claim and you did not really do much of that with this one you mentioned the professional and referred to the podcast but you really should have just delayed this review give them the watch for a couple of day and get their impression,NEGATIVE,0.9995092153549194
6979,see mkbhd wearing the watch in right hand make me feel like i aint alone,NEGATIVE,0.9980170726776123
6980,can the gps tracking be used underground,NEGATIVE,0.986423671245575
6981,the intro always make me smile like brooo is so good with it,POSITIVE,0.9998683929443359
6982,but it really doe not look crazy big on your wrist which you keep calling slim at all truly,NEGATIVE,0.972014307975769
6983,if they made an aluminum case version for like dollar500 or so buck i would buy it problem is that i do not want to pay a phone price for a apple watch,NEGATIVE,0.9997288584709167
6984,i have a garmin descent mk2i which work with my pixel 6 and with my iphone 13 pro when i had it i would like to try the apple watch ultra but can you use it without an apple phone if not why would not apple benefit from having million of android user buying the apple watch,NEGATIVE,0.996640682220459
6985,we need a what doe mkbhd eat in a day video,NEGATIVE,0.9974603652954102
6986,69 nice,POSITIVE,0.9998227953910828
6987,nah,NEGATIVE,0.9864344596862793
6988,the only thing i wan na know is can u change the watch face like the normal apple watch so i can add my photo face and hav it be a bunch of photo,NEGATIVE,0.9991909861564636
6989,so this is just a flex watch basically,NEGATIVE,0.9910178184509277
6990,nice lego,POSITIVE,0.9998354911804199
6991,compare a casio watch with a apple watch is strange and not logical,NEGATIVE,0.9997245669364929
6992,apple watch 8 minion edition,POSITIVE,0.7176637053489685
6993,no watch is worth dollar800 dollar,NEGATIVE,0.9950354099273682
6994,wait until he test the garmin fenix 7 the battery life will blow his mind,NEGATIVE,0.9996733665466309
6995,yo fam i am a small content creator and i make a variety of entertaining reaction vlogs and a range of other content and i am still working on quality but i guarantee you will find something you will enjoy,POSITIVE,0.9996713399887085
6996,that wa my exact thought lol i currently use a fenix 6x but if it get to the point one of these can last through an entire backpacking trip i could absolutely see switching there is some interesting battery tech coming down the line so maybe soon,NEGATIVE,0.971340000629425
6997,brandon sup mkbhd chilling,NEGATIVE,0.7586344480514526
6998,i like that shirt i want one where did you get it,POSITIVE,0.9780345559120178
6999,ohhh man it look huge even on mk i think it will be like a tablet on my wrist,NEGATIVE,0.9499009847640991
7000,yo fam i am a small content creator and i make a variety of entertaining reaction vlogs and a range of other content and i am still working on quality but i guarantee you will find something you will enjoy,POSITIVE,0.9996713399887085
7001,that off white style keyboard in the background tho,NEGATIVE,0.989048182964325
7002,the apple watch ultra had the best ad among the bunch watched it like 25 time,POSITIVE,0.9890183210372925
7003,i want to work for you,POSITIVE,0.9995284080505371
7004,i do see the ultra a the longest battery life apple watch,NEGATIVE,0.9950863718986511
7005,can it be used in salt water,NEGATIVE,0.7731807827949524
7006,my casio cost dollar15 is very slim ha a great retro aethestic that i enjoy and a 10 year battery life date alarm stopwatch timer that is all i need,NEGATIVE,0.9940434098243713
